generation #, # alive cells, # dead cells, BORN, KILLED, avg x pos, avg y pos 
0,1250,8750,0,0,0,0
1,758,9242,317,809,49,48
2,736,9264,356,378,50,49
3,753,9247,355,338,50,48
4,704,9296,317,366,49,49
5,690,9310,310,324,50,49
6,657,9343,305,338,50,48
7,641,9359,278,294,50,49
8,631,9369,270,280,51,48
9,609,9391,266,288,49,49
10,587,9413,265,287,51,48
11,573,9427,265,279,50,49
12,617,9383,270,226,50,48
13,610,9390,266,273,50,49
14,602,9398,290,298,50,49
15,602,9398,263,263,51,50
16,559,9441,239,282,50,51
17,554,9446,231,236,51,51
18,557,9443,240,237,51,51
19,533,9467,235,259,51,51
20,539,9461,230,224,51,52
21,554,9446,237,222,51,52
22,519,9481,205,240,51,50
23,518,9482,221,222,51,51
24,525,9475,223,216,51,51
25,545,9455,240,220,52,51
26,511,9489,222,256,51,51
27,507,9493,215,219,51,51
28,503,9497,212,216,52,51
29,479,9521,194,218,52,52
30,465,9535,195,209,52,52
31,458,9542,179,186,52,53
32,459,9541,197,196,53,53
33,484,9516,188,163,52,52
34,471,9529,199,212,52,52
35,474,9526,185,182,51,54
36,486,9514,193,181,49,53
37,543,9457,212,155,49,54
38,532,9468,208,219,50,53
39,529,9471,209,212,51,54
40,510,9490,222,241,50,54
41,545,9455,232,197,50,54
42,518,9482,224,251,50,54
43,503,9497,224,239,50,55
44,514,9486,226,215,49,56
45,481,9519,198,231,51,57
46,489,9511,196,188,51,57
47,498,9502,208,199,51,57
48,507,9493,214,205,52,58
49,466,9534,186,227,51,57
50,503,9497,219,182,51,57
51,487,9513,206,222,51,57
52,477,9523,219,229,51,56
53,465,9535,191,203,51,56
54,437,9563,176,204,50,58
55,445,9555,185,177,50,58
56,450,9550,174,169,50,59
57,421,9579,165,194,50,58
58,434,9566,179,166,50,60
59,439,9561,165,160,50,60
60,471,9529,185,153,50,61
61,456,9544,194,209,52,60
62,452,9548,175,179,50,60
63,426,9574,186,212,52,60
64,451,9549,174,149,53,59
65,424,9576,168,195,54,59
66,414,9586,164,174,54,59
67,422,9578,166,158,55,59
68,435,9565,174,161,55,59
69,458,9542,179,156,54,59
70,454,9546,195,199,55,59
71,469,9531,191,176,55,59
72,472,9528,207,204,55,60
73,467,9533,173,178,54,58
74,445,9555,171,193,55,59
75,484,9516,181,142,57,58
76,451,9549,167,200,57,59
77,468,9532,185,168,57,59
78,457,9543,170,181,57,61
79,510,9490,209,156,57,60
80,485,9515,206,231,58,60
81,514,9486,223,194,56,61
82,485,9515,195,224,58,60
83,468,9532,190,207,58,62
84,477,9523,191,182,58,61
85,476,9524,172,173,56,62
